id,Name,WOType,Task,POID,ProductID,BatchID,AssetType,AssetID,Status,StartDate,EndDate,FacilityID,SiteID,UnitProcedureID,BatchQty
WO-BPO7-7-16-LIMS,BPO7-7-16-LIMS-P1009-F-1-S2,LIMS,Microbiological Testing,PO7,P1009,BPO7-7-16,Incubators,A36,Completed,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,LI-1-MIT,40
WO-BPO7-7-16-LIMS,BPO7-7-16-LIMS-P1009-F-1-S2,LIMS,Environmental Monitoring,PO7,P1009,BPO7-7-16,Air Particle Counters,A39,Planned,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,LI-4-ENM,40
WO-BPO7-7-16-LIMS,BPO7-7-16-LIMS-P1009-F-1-S2,LIMS,Stability Testing,PO7,P1009,BPO7-7-16,Temperature and Humidity Controllers,A40,Planned,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,LI-5-STT,40
WO-BPO7-7-17-Production-stage1,BPO7-7-17-Production-stage1-P1009-F-1-S2,Production-stage1,Distillation equipment,PO7,P1009,BPO7-7-17,Distillation equipment,A30,Planned,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,PR-7-DIE,20
WO-BPO7-7-17-Production-stage1,BPO7-7-17-Production-stage1-P1009-F-1-S2,Production-stage1,Extraction equipment,PO7,P1009,BPO7-7-17,Extraction equipment,A31,Cancelled,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,PR-8-EXE,20
WO-BPO7-7-17-Production-stage1,BPO7-7-17-Production-stage1-P1009-F-1-S2,Production-stage1,Blending,PO7,P1009,BPO7-7-17,Blenders,A28,Completed,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,PR-4-BLB,20
WO-BPO7-7-17-LIMS,BPO7-7-17-LIMS-P1009-F-1-S2,LIMS,Chemical Analysis,PO7,P1009,BPO7-7-17,HPLC,A37,Planned,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,LI-2-CHA,20
WO-BPO7-7-17-LIMS,BPO7-7-17-LIMS-P1009-F-1-S2,LIMS,Microbiological Testing,PO7,P1009,BPO7-7-17,Incubators,A36,In Progress,2024-06-08 09:50:15.755386,2024-06-13 09:50:17.748041,F-1-S2,S2,LI-1-MIT,20
WO-BPO7-7-17-LIMS,BPO7-7-17-LIMS-P1009-F-1-S2,LIMS,Stability Testing,PO7,P1009,BPO7-7-17,Temperature and Humidity Controllers,A40,On Hold,2024-06-08 09:50:15.755386,2024-06-08 09:50:15.755386,F-1-S2,S2,LI-5-STT,20
WO-BPO8-8-1-Production-stage1,BPO8-8-1-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-1,Reactors,A5,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO8-8-1-Production-stage1,BPO8-8-1-Production-stage1-P1001-F-1-S1,Production-stage1,Extraction equipment,PO8,P1001,BPO8-8-1,Extraction equipment,A7,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.752041,F-1-S1,S1,PR-8-EXE,70
WO-BPO8-8-1-Production-stage1,BPO8-8-1-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-1,Distillation equipment,A6,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-1-LIMS,BPO8-8-1-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-1,Temperature and Humidity Controllers,A16,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-1-LIMS,BPO8-8-1-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-1,Air Particle Counters,A15,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.758075,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-1-LIMS,BPO8-8-1-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-1,Incubators,A12,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-2-Production-stage1,BPO8-8-2-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO8,P1001,BPO8-8-2,Mills,A3,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-3-MIM,70
WO-BPO8-8-2-Production-stage1,BPO8-8-2-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-2,Reactors,A5,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO8-8-2-LIMS,BPO8-8-2-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-2,Temperature and Humidity Controllers,A16,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-2-LIMS,BPO8-8-2-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-2,Air Particle Counters,A15,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-2-LIMS,BPO8-8-2-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-2,Incubators,A12,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-3-Production-stage1,BPO8-8-3-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-3,Distillation equipment,A6,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-3-Production-stage1,BPO8-8-3-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO8,P1001,BPO8-8-3,Mills,A3,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-3-MIM,70
WO-BPO8-8-3-Production-stage1,BPO8-8-3-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-3,Granulators,A2,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-3-LIMS,BPO8-8-3-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-3,Particle Size Analyzers,A14,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.778382,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-3-LIMS,BPO8-8-3-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-3,HPLC,A13,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO8-8-3-LIMS,BPO8-8-3-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-3,Incubators,A12,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-4-Production-stage1,BPO8-8-4-Production-stage1-P1001-F-1-S1,Production-stage1,Blending,PO8,P1001,BPO8-8-4,Blenders,A4,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-4-BLB,70
WO-BPO8-8-4-Production-stage1,BPO8-8-4-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO8,P1001,BPO8-8-4,Mixers,A1,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-1-MII,70
WO-BPO8-8-4-Production-stage1,BPO8-8-4-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-4,Granulators,A2,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-4-LIMS,BPO8-8-4-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-4,Temperature and Humidity Controllers,A16,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-4-LIMS,BPO8-8-4-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-4,HPLC,A13,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO8-8-4-LIMS,BPO8-8-4-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-4,Air Particle Counters,A15,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.790384,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-5-Production-stage1,BPO8-8-5-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-5,Distillation equipment,A6,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-5-Production-stage1,BPO8-8-5-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-5,Reactors,A5,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO8-8-5-LIMS,BPO8-8-5-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-5,Air Particle Counters,A15,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-5-LIMS,BPO8-8-5-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-5,Particle Size Analyzers,A14,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.799385,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-5-LIMS,BPO8-8-5-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-5,Incubators,A12,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-6-Production-stage1,BPO8-8-6-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-6,Reactors,A5,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO8-8-6-Production-stage1,BPO8-8-6-Production-stage1-P1001-F-1-S1,Production-stage1,Extraction equipment,PO8,P1001,BPO8-8-6,Extraction equipment,A7,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-8-EXE,70
WO-BPO8-8-6-Production-stage1,BPO8-8-6-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO8,P1001,BPO8-8-6,Mills,A3,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-3-MIM,70
WO-BPO8-8-6-LIMS,BPO8-8-6-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-6,Temperature and Humidity Controllers,A16,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-6-LIMS,BPO8-8-6-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-6,HPLC,A13,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO8-8-6-LIMS,BPO8-8-6-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-6,Air Particle Counters,A15,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.811154,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-7-Production-stage1,BPO8-8-7-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-7,Granulators,A2,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-7-Production-stage1,BPO8-8-7-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-7,Distillation equipment,A6,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-7-LIMS,BPO8-8-7-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-7,Incubators,A12,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-7-LIMS,BPO8-8-7-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-7,Particle Size Analyzers,A14,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-7-LIMS,BPO8-8-7-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-7,HPLC,A13,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO8-8-8-Production-stage1,BPO8-8-8-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-8,Granulators,A2,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-8-Production-stage1,BPO8-8-8-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-8,Distillation equipment,A6,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-8-Production-stage1,BPO8-8-8-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO8,P1001,BPO8-8-8,Mixers,A1,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-1-MII,70
WO-BPO8-8-8-LIMS,BPO8-8-8-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-8,Particle Size Analyzers,A14,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-8-LIMS,BPO8-8-8-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-8,Temperature and Humidity Controllers,A16,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.833986,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-8-LIMS,BPO8-8-8-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-8,Air Particle Counters,A15,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-9-Production-stage1,BPO8-8-9-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO8,P1001,BPO8-8-9,Mixers,A1,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-1-MII,70
WO-BPO8-8-9-Production-stage1,BPO8-8-9-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-9,Granulators,A2,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-9-Production-stage1,BPO8-8-9-Production-stage1-P1001-F-1-S1,Production-stage1,Blending,PO8,P1001,BPO8-8-9,Blenders,A4,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-4-BLB,70
WO-BPO8-8-9-LIMS,BPO8-8-9-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-9,HPLC,A13,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO8-8-9-LIMS,BPO8-8-9-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-9,Incubators,A12,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-9-LIMS,BPO8-8-9-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-9,Particle Size Analyzers,A14,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-10-Production-stage1,BPO8-8-10-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO8,P1001,BPO8-8-10,Mixers,A1,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-1-MII,70
WO-BPO8-8-10-Production-stage1,BPO8-8-10-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO8,P1001,BPO8-8-10,Mills,A3,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-3-MIM,70
WO-BPO8-8-10-Production-stage1,BPO8-8-10-Production-stage1-P1001-F-1-S1,Production-stage1,Distillation equipment,PO8,P1001,BPO8-8-10,Distillation equipment,A6,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.849966,F-1-S1,S1,PR-7-DIE,70
WO-BPO8-8-10-LIMS,BPO8-8-10-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-10,Temperature and Humidity Controllers,A16,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.855734,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-10-LIMS,BPO8-8-10-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-10,Incubators,A12,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-10-LIMS,BPO8-8-10-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-10,Particle Size Analyzers,A14,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-11-Production-stage1,BPO8-8-11-Production-stage1-P1001-F-1-S1,Production-stage1,Extraction equipment,PO8,P1001,BPO8-8-11,Extraction equipment,A7,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-8-EXE,70
WO-BPO8-8-11-Production-stage1,BPO8-8-11-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-11,Reactors,A5,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO8-8-11-Production-stage1,BPO8-8-11-Production-stage1-P1001-F-1-S1,Production-stage1,Blending,PO8,P1001,BPO8-8-11,Blenders,A4,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-4-BLB,70
WO-BPO8-8-11-LIMS,BPO8-8-11-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-11,Air Particle Counters,A15,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-11-LIMS,BPO8-8-11-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-11,Temperature and Humidity Controllers,A16,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-11-LIMS,BPO8-8-11-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-11,Particle Size Analyzers,A14,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.870404,F-1-S1,S1,LI-3-PHT,70
WO-BPO8-8-12-Production-stage1,BPO8-8-12-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO8,P1001,BPO8-8-12,Granulators,A2,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO8-8-12-Production-stage1,BPO8-8-12-Production-stage1-P1001-F-1-S1,Production-stage1,Blending,PO8,P1001,BPO8-8-12,Blenders,A4,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-4-BLB,70
WO-BPO8-8-12-Production-stage1,BPO8-8-12-Production-stage1-P1001-F-1-S1,Production-stage1,Extraction equipment,PO8,P1001,BPO8-8-12,Extraction equipment,A7,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.874706,F-1-S1,S1,PR-8-EXE,70
WO-BPO8-8-12-LIMS,BPO8-8-12-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO8,P1001,BPO8-8-12,Air Particle Counters,A15,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO8-8-12-LIMS,BPO8-8-12-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO8,P1001,BPO8-8-12,Temperature and Humidity Controllers,A16,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO8-8-12-LIMS,BPO8-8-12-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-12,Incubators,A12,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO8-8-13-Production-stage1,BPO8-8-13-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO8,P1001,BPO8-8-13,Reactors,A5,Planned,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-6-RER,10
WO-BPO8-8-13-Production-stage1,BPO8-8-13-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO8,P1001,BPO8-8-13,Mixers,A1,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-1-MII,10
WO-BPO8-8-13-Production-stage1,BPO8-8-13-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO8,P1001,BPO8-8-13,Mills,A3,On Hold,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,PR-3-MIM,10
WO-BPO8-8-13-LIMS,BPO8-8-13-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO8,P1001,BPO8-8-13,HPLC,A13,Completed,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-2-CHA,10
WO-BPO8-8-13-LIMS,BPO8-8-13-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO8,P1001,BPO8-8-13,Incubators,A12,Cancelled,2024-06-07 09:50:15.755386,2024-06-07 09:50:15.755386,F-1-S1,S1,LI-1-MIT,10
WO-BPO8-8-13-LIMS,BPO8-8-13-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO8,P1001,BPO8-8-13,Particle Size Analyzers,A14,In Progress,2024-06-07 09:50:15.755386,2024-06-13 09:50:17.891627,F-1-S1,S1,LI-3-PHT,10
WO-BPO9-9-1-Production-stage1,BPO9-9-1-Production-stage1-P1001-F-1-S1,Production-stage1,Milling,PO9,P1001,BPO9-9-1,Mills,A3,Cancelled,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-3-MIM,70
WO-BPO9-9-1-Production-stage1,BPO9-9-1-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO9,P1001,BPO9-9-1,Granulators,A2,Completed,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO9-9-1-LIMS,BPO9-9-1-LIMS-P1001-F-1-S1,LIMS,Microbiological Testing,PO9,P1001,BPO9-9-1,Incubators,A12,Cancelled,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-1-MIT,70
WO-BPO9-9-1-LIMS,BPO9-9-1-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO9,P1001,BPO9-9-1,Particle Size Analyzers,A14,Completed,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO9-9-1-LIMS,BPO9-9-1-LIMS-P1001-F-1-S1,LIMS,Stability Testing,PO9,P1001,BPO9-9-1,Temperature and Humidity Controllers,A16,On Hold,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-5-STT,70
WO-BPO9-9-2-Production-stage1,BPO9-9-2-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO9,P1001,BPO9-9-2,Granulators,A2,Completed,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO9-9-2-Production-stage1,BPO9-9-2-Production-stage1-P1001-F-1-S1,Production-stage1,Mixing ingredients,PO9,P1001,BPO9-9-2,Mixers,A1,Planned,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-1-MII,70
WO-BPO9-9-2-LIMS,BPO9-9-2-LIMS-P1001-F-1-S1,LIMS,Environmental Monitoring,PO9,P1001,BPO9-9-2,Air Particle Counters,A15,Completed,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-4-ENM,70
WO-BPO9-9-2-LIMS,BPO9-9-2-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO9,P1001,BPO9-9-2,HPLC,A13,Planned,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
WO-BPO9-9-2-LIMS,BPO9-9-2-LIMS-P1001-F-1-S1,LIMS,Physical Testing,PO9,P1001,BPO9-9-2,Particle Size Analyzers,A14,Cancelled,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-3-PHT,70
WO-BPO9-9-3-Production-stage1,BPO9-9-3-Production-stage1-P1001-F-1-S1,Production-stage1,Blending,PO9,P1001,BPO9-9-3,Blenders,A4,Cancelled,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-4-BLB,70
WO-BPO9-9-3-Production-stage1,BPO9-9-3-Production-stage1-P1001-F-1-S1,Production-stage1,Granulation,PO9,P1001,BPO9-9-3,Granulators,A2,Planned,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-2-GRG,70
WO-BPO9-9-3-Production-stage1,BPO9-9-3-Production-stage1-P1001-F-1-S1,Production-stage1,Reactors,PO9,P1001,BPO9-9-3,Reactors,A5,On Hold,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,PR-6-RER,70
WO-BPO9-9-3-LIMS,BPO9-9-3-LIMS-P1001-F-1-S1,LIMS,Chemical Analysis,PO9,P1001,BPO9-9-3,HPLC,A13,On Hold,2024-06-06 09:50:15.755386,2024-06-06 09:50:15.755386,F-1-S1,S1,LI-2-CHA,70
